match_id,date,season,venue,team,opponent,winner,team_win,expanding_win_pct,ewm_win_pct,win_streak,team_margin,ewm_margin_strength,ewm_margin_volatility,opponent_expanding_win_pct,diff_expanding_win_pct,opponent_ewm_win_pct,diff_ewm_win_pct,opponent_win_streak,diff_win_streak,opponent_ewm_margin_strength,diff_ewm_margin_strength,opponent_ewm_margin_volatility,diff_ewm_margin_volatility,season_exp_win_pct,season_roll5_win_pct,opponent_season_exp_win_pct,diff_season_exp_win_pct,opponent_season_roll5_win_pct,diff_season_roll5_win_pct
2013_13th,2013-04-11,2013,Maharashtra Cricket Association Stadium (Pune),Pune Warriors,Rajasthan Royals,Pune Warriors,1,0.25806451612903225,0.010100668522272597,0.0,0,0.0,0.0,0.5342465753424658,-0.27618205921343353,0.6514734616194939,-0.6413727930972213,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0
2013_12th,2013-04-11,2013,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.5068493150684932,-0.5068493150684932,0.6359941140369252,-0.6359941140369252,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2013_12th,2013-04-11,2013,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.5068493150684932,0.6359941140369252,4.0,0,0.0,0.0,0.0,0.5068493150684932,0.0,0.6359941140369252,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2013_14th,2013-04-12,2013,Arun Jaitley Stadium (Delhi),Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.5,-0.5,0.7,-0.7,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2013_14th,2013-04-12,2013,Arun Jaitley Stadium (Delhi),Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,1,0.5,0.7,1.0,0,0.0,0.0,0.0,0.5,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2013_16th,2013-04-13,2013,MA Chidambaram Stadium (Chennai),Royal Challengers Bengaluru,Chennai Super Kings,Chennai Super Kings,0,0.0,0.0,0.0,0,0.0,0.0,0.5925925925925926,-0.5925925925925926,0.5677688084716164,-0.5677688084716164,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2013_15th,2013-04-13,2013,Wankhede Stadium (Mumbai),Mumbai Indians,Pune Warriors,Mumbai Indians,1,0.569620253164557,0.6738522215030953,3.0,0,0.0,0.0,0.28125,0.288370253164557,0.3070704679655908,0.36678175353750453,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2013_16th,2013-04-13,2013,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Royal Challengers Bengaluru,Chennai Super Kings,1,0.5925925925925926,0.5677688084716164,3.0,0,0.0,0.0,0.0,0.5925925925925926,0.0,0.5677688084716164,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2013_15th,2013-04-13,2013,Wankhede Stadium (Mumbai),Pune Warriors,Mumbai Indians,Mumbai Indians,0,0.28125,0.3070704679655908,1.0,0,0.0,0.0,0.569620253164557,-0.288370253164557,0.6738522215030953,-0.36678175353750453,3.0,-2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666,-0.3333333333333333
2013_18th,2013-04-14,2013,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Punjab Kings,Rajasthan Royals,1,0.527027027027027,0.4560314231336457,2.0,0,0.0,0.0,0.0,0.527027027027027,0.0,0.4560314231336457,0.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
2013_17th,2013-04-14,2013,Eden Gardens (Kolkata),Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.5,0.4451958798258476,3.0,0,0.0,0.0,0.6666666666666666,-0.16666666666666663,0.7899999999999999,-0.34480412017415235,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.6666666666666666,-0.3333333333333333
2013_17th,2013-04-14,2013,Eden Gardens (Kolkata),Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,0,0.6666666666666666,0.7899999999999999,2.0,0,0.0,0.0,0.5,0.16666666666666663,0.4451958798258476,0.34480412017415235,3.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2013_18th,2013-04-14,2013,Sawai Mansingh Stadium (Jaipur),Punjab Kings,Rajasthan Royals,Rajasthan Royals,0,0.0,0.0,0.0,0,0.0,0.0,0.527027027027027,-0.527027027027027,0.4560314231336457,-0.4560314231336457,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.6666666666666666,-0.6666666666666666
2013_19th,2013-04-15,2013,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Pune Warriors,Pune Warriors,0,0.5975609756097561,0.6974381659301314,3.0,0,0.0,0.0,0.2727272727272727,0.32483370288248337,0.21494932757591353,0.48248883835421785,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.25,0.41666666666666663,0.25,0.41666666666666663
2013_19th,2013-04-15,2013,MA Chidambaram Stadium (Chennai),Pune Warriors,Chennai Super Kings,Pune Warriors,1,0.2727272727272727,0.21494932757591353,1.0,0,0.0,0.0,0.5975609756097561,-0.32483370288248337,0.6974381659301314,-0.48248883835421785,3.0,-2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.6666666666666666,-0.41666666666666663,0.6666666666666666,-0.41666666666666663
2013_20th,2013-04-16,2013,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Kolkata Knight Riders,Punjab Kings,Kings XI Punjab,0,0.5066666666666667,0.6116371158780932,3.0,0,0.0,0.0,0.0,0.5066666666666667,0.0,0.6116371158780932,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2013_20th,2013-04-16,2013,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Punjab Kings,Kolkata Knight Riders,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.5066666666666667,-0.5066666666666667,0.6116371158780932,-0.6116371158780932,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2013_23rd,2013-04-17,2013,Sawai Mansingh Stadium (Jaipur),Mumbai Indians,Rajasthan Royals,Rajasthan Royals,0,0.575,0.7716965550521667,3.0,0,0.0,0.0,0.5333333333333333,0.04166666666666663,0.619221996193552,0.15247455885861472,3.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0
2013_22nd,2013-04-17,2013,Maharashtra Cricket Association Stadium (Pune),Sunrisers Hyderabad,Pune Warriors,Sunrisers Hyderabad,1,0.5,0.5529999999999999,2.0,0,0.0,0.0,0.29411764705882354,0.20588235294117646,0.45046452930313946,0.10253547069686048,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.09999999999999998,0.4,0.09999999999999998
2013_23rd,2013-04-17,2013,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Mumbai Indians,Rajasthan Royals,1,0.5333333333333333,0.619221996193552,3.0,0,0.0,0.0,0.575,-0.04166666666666663,0.7716965550521667,-0.15247455885861472,3.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.75,0.0
2013_22nd,2013-04-17,2013,Maharashtra Cricket Association Stadium (Pune),Pune Warriors,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.29411764705882354,0.45046452930313946,2.0,0,0.0,0.0,0.5,-0.20588235294117646,0.5529999999999999,-0.10253547069686048,2.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,-0.09999999999999998,0.5,-0.09999999999999998
2013_24th,2013-04-18,2013,Arun Jaitley Stadium (Delhi),Delhi Capitals,Chennai Super Kings,Chennai Super Kings,0,0.0,0.0,0.0,0,0.0,0.0,0.5903614457831325,-0.5903614457831325,0.48820671615109196,-0.48820671615109196,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2013_24th,2013-04-18,2013,Arun Jaitley Stadium (Delhi),Chennai Super Kings,Delhi Capitals,Chennai Super Kings,1,0.5903614457831325,0.48820671615109196,2.0,0,0.0,0.0,0.0,0.5903614457831325,0.0,0.48820671615109196,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2013_25th,2013-04-19,2013,Rajiv Gandhi International Stadium (Hyderabad),Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.6,-0.6,0.6870999999999999,-0.6870999999999999,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,0.6,-0.6
2013_25th,2013-04-19,2013,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,0.6,0.6870999999999999,3.0,0,0.0,0.0,0.0,0.6,0.0,0.6870999999999999,0.0,3.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.6
2013_27th,2013-04-20,2013,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Rajasthan Royals,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.5394736842105263,0.7334553973354864,4.0,0,0.0,0.0,0.0,0.5394736842105263,0.0,0.7334553973354864,0.0,4.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,0.8
2013_26th,2013-04-20,2013,Eden Gardens (Kolkata),Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,0,0.5,0.42814598111466523,2.0,0,0.0,0.0,0.5952380952380952,-0.09523809523809523,0.6417447013057643,-0.2135987201910991,3.0,-1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,-0.19999999999999996,0.6,-0.19999999999999996
2013_26th,2013-04-20,2013,Eden Gardens (Kolkata),Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,1,0.5952380952380952,0.6417447013057643,3.0,0,0.0,0.0,0.5,0.09523809523809523,0.42814598111466523,0.2135987201910991,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.19999999999999996,0.4,0.19999999999999996
2013_27th,2013-04-20,2013,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Rajasthan Royals,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.5394736842105263,-0.5394736842105263,0.7334553973354864,-0.7334553973354864,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,0.8,-0.8
2013_29th,2013-04-21,2013,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Punjab Kings,Pune Warriors,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.3153251705121976,-0.3153251705121976,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.4,-0.4
2013_29th,2013-04-21,2013,"Punjab Cricket Association IS Bindra Stadium (Mohali, Chandigarh)",Pune Warriors,Punjab Kings,Kings XI Punjab,0,0.2857142857142857,0.3153251705121976,2.0,0,0.0,0.0,0.0,0.2857142857142857,0.0,0.3153251705121976,0.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.0,0.3333333333333333,0.0,0.4
2013_28th,2013-04-21,2013,Arun Jaitley Stadium (Delhi),Mumbai Indians,Delhi Capitals,Delhi Daredevils,0,0.5679012345679012,0.5401875885365167,3.0,0,0.0,0.0,0.0,0.5679012345679012,0.0,0.5401875885365167,0.0,3.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.6
2013_28th,2013-04-21,2013,Arun Jaitley Stadium (Delhi),Delhi Capitals,Mumbai Indians,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.5679012345679012,-0.5679012345679012,0.5401875885365167,-0.5401875885365167,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,0.6,-0.6
2013_30th,2013-04-22,2013,MA Chidambaram Stadium (Chennai),Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,0,0.5324675324675324,0.5134187781348404,3.0,0,0.0,0.0,0.6,-0.06753246753246755,0.749221290914035,-0.23580251277919462,4.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.6666666666666666,0.0,0.8,-0.20000000000000007
2013_30th,2013-04-22,2013,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,1,0.6,0.749221290914035,4.0,0,0.0,0.0,0.5324675324675324,0.06753246753246755,0.5134187781348404,0.23580251277919462,3.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.6666666666666666,0.0,0.6,0.20000000000000007
2013_32nd,2013-04-23,2013,Arun Jaitley Stadium (Delhi),Punjab Kings,Delhi Capitals,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_31st,2013-04-23,2013,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Pune Warriors,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.2777777777777778,-0.2777777777777778,0.2207276193585383,-0.2207276193585383,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.4,-0.4
2013_32nd,2013-04-23,2013,Arun Jaitley Stadium (Delhi),Delhi Capitals,Punjab Kings,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013_31st,2013-04-23,2013,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Pune Warriors,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.2777777777777778,0.2207276193585383,2.0,0,0.0,0.0,0.0,0.2777777777777778,0.0,0.2207276193585383,0.0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4,0.0,0.2857142857142857,0.0,0.4
2013_33rd,2013-04-24,2013,Eden Gardens (Kolkata),Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,0.5609756097560976,0.37813131197556166,3.0,0,0.0,0.0,0.4935064935064935,0.06746911624960411,0.29970218678026567,0.07842912519529599,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0.6,0.3333333333333333,0.16666666666666669,0.2,0.39999999999999997
2013_33rd,2013-04-24,2013,Eden Gardens (Kolkata),Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,0,0.4935064935064935,0.29970218678026567,1.0,0,0.0,0.0,0.5609756097560976,-0.06746911624960411,0.37813131197556166,-0.07842912519529599,3.0,-2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.5,-0.16666666666666669,0.6,-0.39999999999999997
2013_34th,2013-04-25,2013,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,1,0.6046511627906976,0.8244549036398244,4.0,0,0.0,0.0,0.6666666666666666,-0.06201550387596899,0.7809699999999999,0.04348490363982449,3.0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.8,0.6666666666666666,0.04761904761904767,0.6,0.20000000000000007
2013_34th,2013-04-25,2013,MA Chidambaram Stadium (Chennai),Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,0,0.6666666666666666,0.7809699999999999,3.0,0,0.0,0.0,0.6046511627906976,0.06201550387596899,0.8244549036398244,-0.04348490363982449,4.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.7142857142857143,-0.04761904761904767,0.8,-0.20000000000000007
2013_35th,2013-04-26,2013,Eden Gardens (Kolkata),Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,1,0.48717948717948717,0.20979153074618595,1.0,0,0.0,0.0,0.0,0.48717948717948717,0.0,0.20979153074618595,0.0,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2,0.0,0.2857142857142857,0.0,0.2
2013_35th,2013-04-26,2013,Eden Gardens (Kolkata),Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,0,0.0,0.0,0.0,0,0.0,0.0,0.48717948717948717,-0.48717948717948717,0.20979153074618595,-0.20979153074618595,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.2,-0.2
2013_36th,2013-04-27,2013,Sawai Mansingh Stadium (Jaipur),Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,0,0.5714285714285714,0.5466789999999999,3.0,0,0.0,0.0,0.5256410256410257,0.045787545787545736,0.35939314469438827,0.18728585530561165,2.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6,0.5714285714285714,0.0,0.4,0.19999999999999996
2013_37th,2013-04-27,2013,Wankhede Stadium (Mumbai),Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,0,0.0,0.0,0.0,0,0.0,0.0,0.5662650602409639,-0.5662650602409639,0.5646919183828931,-0.5646919183828931,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,-0.5714285714285714,0.6,-0.6
2013_36th,2013-04-27,2013,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,1,0.5256410256410257,0.35939314469438827,2.0,0,0.0,0.0,0.5714285714285714,-0.045787545787545736,0.5466789999999999,-0.18728585530561165,3.0,-1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4,0.5714285714285714,0.0,0.6,-0.19999999999999996
2013_37th,2013-04-27,2013,Wankhede Stadium (Mumbai),Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,1,0.5662650602409639,0.5646919183828931,3.0,0,0.0,0.0,0.0,0.5662650602409639,0.0,0.5646919183828931,0.0,3.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6,0.0,0.5714285714285714,0.0,0.6
2013_39th,2013-04-28,2013,Shaheed Veer Narayan Sing International Stadium (Raipur),Delhi Capitals,Pune Warriors,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.2702702702702703,-0.2702702702702703,0.1545093335509768,-0.1545093335509768,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.2,-0.2
2013_38th,2013-04-28,2013,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,1,0.6091954022988506,0.877118432547877,4.0,0,0.0,0.0,0.4936708860759494,0.11552451622290122,0.44685407152233014,0.4302643610255469,2.0,2.0,0.0,0.0,0.0,0.0,0.75,0.8,0.375,0.375,0.4,0.4
2013_38th,2013-04-28,2013,MA Chidambaram Stadium (Chennai),Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,0,0.4936708860759494,0.44685407152233014,2.0,0,0.0,0.0,0.6091954022988506,-0.11552451622290122,0.877118432547877,-0.4302643610255469,4.0,-2.0,0.0,0.0,0.0,0.0,0.375,0.4,0.75,-0.375,0.8,-0.4
2013_39th,2013-04-28,2013,Shaheed Veer Narayan Sing International Stadium (Raipur),Pune Warriors,Delhi Capitals,Delhi Daredevils,0,0.2702702702702703,0.1545093335509768,1.0,0,0.0,0.0,0.0,0.2702702702702703,0.0,0.1545093335509768,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.0,0.2
2013_40th,2013-04-29,2013,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Royal Challengers Bengaluru,Rajasthan Royals,1,0.5316455696202531,0.5515752012860717,3.0,0,0.0,0.0,0.0,0.5316455696202531,0.0,0.5515752012860717,0.0,3.0,0.0,0.0,0.0,0.0,0.625,0.6,0.0,0.625,0.0,0.6
2013_41st,2013-04-29,2013,Wankhede Stadium (Mumbai),Mumbai Indians,Punjab Kings,Mumbai Indians,1,0.5714285714285714,0.6952843428680251,3.0,0,0.0,0.0,0.0,0.5714285714285714,0.0,0.6952843428680251,0.0,3.0,0.0,0.0,0.0,0.0,0.625,0.6,0.0,0.625,0.0,0.6
2013_41st,2013-04-29,2013,Wankhede Stadium (Mumbai),Punjab Kings,Mumbai Indians,Mumbai Indians,0,0.0,0.0,0.0,0,0.0,0.0,0.5714285714285714,-0.5714285714285714,0.6952843428680251,-0.6952843428680251,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.625,0.6,-0.6
2013_40th,2013-04-29,2013,Sawai Mansingh Stadium (Jaipur),Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,0,0.0,0.0,0.0,0,0.0,0.0,0.5316455696202531,-0.5316455696202531,0.5515752012860717,-0.5515752012860717,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.625,0.6,-0.6
2013_42nd,2013-04-30,2013,Maharashtra Cricket Association Stadium (Pune),Pune Warriors,Chennai Super Kings,Chennai Super Kings,0,0.2631578947368421,0.10815653348568374,1.0,0,0.0,0.0,0.6136363636363636,-0.35047846889952156,0.9139829027835139,-0.8058263692978301,5.0,-4.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.7777777777777778,-0.5555555555555556,1.0,-0.8
2013_42nd,2013-04-30,2013,Maharashtra Cricket Association Stadium (Pune),Chennai Super Kings,Pune Warriors,Chennai Super Kings,1,0.6136363636363636,0.9139829027835139,5.0,0,0.0,0.0,0.2631578947368421,0.35047846889952156,0.10815653348568374,0.8058263692978301,1.0,4.0,0.0,0.0,0.0,0.0,0.7777777777777778,1.0,0.2222222222222222,0.5555555555555556,0.2,0.8
2013_43rd,2013-05-01,2013,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,1,0.5,0.38267529999999994,2.0,0,0.0,0.0,0.5764705882352941,-0.07647058823529407,0.7866990400076175,-0.40402374000761754,3.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.6666666666666666,-0.16666666666666663,0.6,-0.19999999999999996
2013_43rd,2013-05-01,2013,Rajiv Gandhi International Stadium (Hyderabad),Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.5764705882352941,0.7866990400076175,3.0,0,0.0,0.0,0.5,0.07647058823529407,0.38267529999999994,0.40402374000761754,2.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.5,0.16666666666666663,0.4,0.19999999999999996
2013_44th,2013-05-01,2013,Shaheed Veer Narayan Sing International Stadium (Raipur),Kolkata Knight Riders,Delhi Capitals,Delhi Daredevils,0,0.4875,0.3127978500656311,1.0,0,0.0,0.0,0.0,0.4875,0.0,0.3127978500656311,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.3333333333333333,0.0,0.2
2013_44th,2013-05-01,2013,Shaheed Veer Narayan Sing International Stadium (Raipur),Delhi Capitals,Kolkata Knight Riders,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.4875,-0.4875,0.3127978500656311,-0.3127978500656311,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.2,-0.2
2013_46th,2013-05-02,2013,Maharashtra Cricket Association Stadium (Pune),Royal Challengers Bengaluru,Pune Warriors,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.2564102564102564,-0.2564102564102564,0.07570957343997861,-0.07570957343997861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.0,0.0
2013_46th,2013-05-02,2013,Maharashtra Cricket Association Stadium (Pune),Pune Warriors,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.2564102564102564,0.07570957343997861,0.0,0,0.0,0.0,0.0,0.2564102564102564,0.0,0.07570957343997861,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
2013_45th,2013-05-02,2013,MA Chidambaram Stadium (Chennai),Punjab Kings,Chennai Super Kings,Chennai Super Kings,0,0.0,0.0,0.0,0,0.0,0.0,0.6179775280898876,-0.6179775280898876,0.9397880319484597,-0.9397880319484597,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,1.0,-1.0
2013_45th,2013-05-02,2013,MA Chidambaram Stadium (Chennai),Chennai Super Kings,Punjab Kings,Chennai Super Kings,1,0.6179775280898876,0.9397880319484597,5.0,0,0.0,0.0,0.0,0.6179775280898876,0.0,0.9397880319484597,0.0,5.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.8,0.0,1.0
2013_47th,2013-05-03,2013,Eden Gardens (Kolkata),Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,0,0.5375,0.6861026409002502,3.0,0,0.0,0.0,0.48148148148148145,0.05601851851851852,0.21895849504594175,0.4671441458543084,1.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,0.3,0.36666666666666664,0.2,0.39999999999999997
2013_47th,2013-05-03,2013,Eden Gardens (Kolkata),Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,1,0.48148148148148145,0.21895849504594175,1.0,0,0.0,0.0,0.5375,-0.05601851851851852,0.6861026409002502,-0.4671441458543084,3.0,-2.0,0.0,0.0,0.0,0.0,0.3,0.2,0.6666666666666666,-0.36666666666666664,0.6,-0.39999999999999997
2013_48th,2013-05-04,2013,Rajiv Gandhi International Stadium (Hyderabad),Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.5555555555555556,-0.5555555555555556,0.56787271,-0.56787271,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.5555555555555556,0.6,-0.6
2013_48th,2013-05-04,2013,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,1,0.5555555555555556,0.56787271,3.0,0,0.0,0.0,0.0,0.5555555555555556,0.0,0.56787271,0.0,3.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.6,0.0,0.5555555555555556,0.0,0.6
2013_50th,2013-05-05,2013,Sawai Mansingh Stadium (Jaipur),Rajasthan Royals,Pune Warriors,Rajasthan Royals,1,0.5308641975308642,0.4802718486301751,2.0,0,0.0,0.0,0.25,0.2808641975308642,0.05299670140798503,0.42727514722219007,0.0,2.0,0.0,0.0,0.0,0.0,0.6,0.4,0.18181818181818182,0.41818181818181815,0.0,0.4
2013_49th,2013-05-05,2013,Wankhede Stadium (Mumbai),Mumbai Indians,Chennai Super Kings,Mumbai Indians,1,0.5697674418604651,0.5506893280053322,3.0,0,0.0,0.0,0.6222222222222222,-0.0524547803617571,0.9578516223639217,-0.4071622943585895,5.0,-2.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8181818181818182,-0.21818181818181825,1.0,-0.4
